"Step","go-20231026_131658 - train_loss","go-20231026_131658 - train_loss__MIN","go-20231026_131658 - train_loss__MAX","ruby-20231025_235507 - train_loss","ruby-20231025_235507 - train_loss__MIN","ruby-20231025_235507 - train_loss__MAX","javascript-20231025_172654 - train_loss","javascript-20231025_172654 - train_loss__MIN","javascript-20231025_172654 - train_loss__MAX","java-20231025_112721 - train_loss","java-20231025_112721 - train_loss__MIN","java-20231025_112721 - train_loss__MAX","php-20231016_001159 - train_loss","php-20231016_001159 - train_loss__MIN","php-20231016_001159 - train_loss__MAX","python-20231015_143112 - train_loss","python-20231015_143112 - train_loss__MIN","python-20231015_143112 - train_loss__MAX"
"7990","","","","","","","","","","","","","2.259","2.259","2.259","2.6341","2.6341","2.6341"
"8000","","","","","","","","","","","","","2.2582","2.2582","2.2582","2.6337","2.6337","2.6337"
"8010","","","","","","","","","","","","","2.2593","2.2593","2.2593","2.6294","2.6294","2.6294"
"8020","","","","","","","","","","","","","2.2585","2.2585","2.2585","2.6296","2.6296","2.6296"
"8030","","","","","","","","","","","","","2.2595","2.2595","2.2595","2.6311","2.6311","2.6311"
"8040","","","","","","","","","","","","","2.2599","2.2599","2.2599","2.6312","2.6312","2.6312"
"8050","","","","","","","","","","","","","2.2602","2.2602","2.2602","2.6323","2.6323","2.6323"
"8060","","","","","","","","","","","","","2.26","2.26","2.26","2.6303","2.6303","2.6303"
"8070","","","","","","","","","","","","","2.2601","2.2601","2.2601","2.6313","2.6313","2.6313"
"8080","","","","","","","","","","","","","2.2603","2.2603","2.2603","2.6329","2.6329","2.6329"
"8090","","","","","","","","","","","","","2.2602","2.2602","2.2602","2.6343","2.6343","2.6343"
"8100","","","","","","","","","","","","","2.261","2.261","2.261","2.6346","2.6346","2.6346"
"8110","","","","","","","","","","","","","2.2613","2.2613","2.2613","2.6329","2.6329","2.6329"
"8120","","","","","","","","","","","","","2.2614","2.2614","2.2614","2.6358","2.6358","2.6358"
"8130","","","","","","","","","","","","","2.2611","2.2611","2.2611","2.635","2.635","2.635"
"8140","","","","","","","","","","","","","2.2611","2.2611","2.2611","2.6365","2.6365","2.6365"
"8150","","","","","","","","","","","","","2.2613","2.2613","2.2613","2.6368","2.6368","2.6368"
"8160","","","","","","","","","","","","","2.2609","2.2609","2.2609","2.6367","2.6367","2.6367"
"8170","","","","","","","","","","","","","2.2607","2.2607","2.2607","2.6375","2.6375","2.6375"
"8180","","","","","","","","","","","","","2.2609","2.2609","2.2609","2.6379","2.6379","2.6379"
"8190","","","","","","","","","","","","","2.2612","2.2612","2.2612","2.6381","2.6381","2.6381"
"8200","","","","","","","","","","","","","2.2612","2.2612","2.2612","2.6399","2.6399","2.6399"
"8210","","","","","","","","","","","","","2.2613","2.2613","2.2613","2.6404","2.6404","2.6404"
"8220","","","","","","","","","","","","","2.2615","2.2615","2.2615","2.6403","2.6403","2.6403"
"8230","","","","","","","","","","","","","2.2616","2.2616","2.2616","2.6393","2.6393","2.6393"
"8240","","","","","","","","","","","","","2.2618","2.2618","2.2618","2.6382","2.6382","2.6382"
"8250","","","","","","","","","","","","","2.2611","2.2611","2.2611","2.6364","2.6364","2.6364"
"8260","","","","","","","","","","","","","2.2604","2.2604","2.2604","2.6354","2.6354","2.6354"
"8270","","","","","","","","","","","","","2.2604","2.2604","2.2604","2.6363","2.6363","2.6363"
"8280","","","","","","","","","","","","","2.2605","2.2605","2.2605","2.6365","2.6365","2.6365"
"8290","","","","","","","","","","","","","2.2606","2.2606","2.2606","2.636","2.636","2.636"
"8300","","","","","","","","","","","","","2.2605","2.2605","2.2605","2.6377","2.6377","2.6377"
"8310","","","","","","","","","","","","","2.2601","2.2601","2.2601","2.6384","2.6384","2.6384"
"8320","","","","","","","","","","","","","2.2598","2.2598","2.2598","2.6381","2.6381","2.6381"
"8330","","","","","","","","","","","","","2.2593","2.2593","2.2593","2.6391","2.6391","2.6391"
"8340","","","","","","","","","","","","","2.2594","2.2594","2.2594","2.6389","2.6389","2.6389"
"8350","","","","","","","","","","","","","2.2599","2.2599","2.2599","2.6386","2.6386","2.6386"
"8360","","","","","","","","","","","","","2.26","2.26","2.26","2.6387","2.6387","2.6387"
"8370","","","","","","","","","","","","","2.2599","2.2599","2.2599","2.6389","2.6389","2.6389"
"8380","","","","","","","","","","","","","2.2595","2.2595","2.2595","2.6389","2.6389","2.6389"
"8390","","","","","","","","","","","","","2.2599","2.2599","2.2599","2.6396","2.6396","2.6396"
"8400","","","","","","","","","","","","","2.2596","2.2596","2.2596","2.6393","2.6393","2.6393"
"8410","","","","","","","","","","","","","2.2599","2.2599","2.2599","2.6398","2.6398","2.6398"
"8420","","","","","","","","","","","","","2.2598","2.2598","2.2598","2.6392","2.6392","2.6392"
"8430","","","","","","","","","","","","","2.2601","2.2601","2.2601","2.6394","2.6394","2.6394"
"8440","","","","","","","","","","","","","2.2603","2.2603","2.2603","2.6399","2.6399","2.6399"
"8450","","","","","","","","","","","","","2.2604","2.2604","2.2604","2.64","2.64","2.64"
"8460","","","","","","","","","","","","","2.2602","2.2602","2.2602","2.6405","2.6405","2.6405"
"8470","","","","","","","","","","","","","2.2599","2.2599","2.2599","2.6408","2.6408","2.6408"
"8480","","","","","","","","","","","","","2.258","2.258","2.258","2.6401","2.6401","2.6401"
"8490","","","","","","","","","","","","","2.2216","2.2216","2.2216","2.6405","2.6405","2.6405"
"8500","","","","","","","","","","","","","2.2098","2.2098","2.2098","2.6407","2.6407","2.6407"
"8510","","","","","","","","","","","","","2.2074","2.2074","2.2074","2.6407","2.6407","2.6407"
"8520","","","","","","","","","","","","","2.1977","2.1977","2.1977","2.6404","2.6404","2.6404"
"8530","","","","","","","","","","","","","2.1975","2.1975","2.1975","2.6405","2.6405","2.6405"
"8540","","","","","","","","","","","","","2.2068","2.2068","2.2068","2.6408","2.6408","2.6408"
"8550","","","","","","","","","","","","","2.2104","2.2104","2.2104","2.641","2.641","2.641"
"8560","","","","","","","","","","","","","2.2107","2.2107","2.2107","2.6409","2.6409","2.6409"
"8570","","","","","","","","","","","","","2.2053","2.2053","2.2053","2.6406","2.6406","2.6406"
"8580","","","","","","","","","","","","","2.2072","2.2072","2.2072","2.6403","2.6403","2.6403"
"8590","","","","","","","","","","","","","2.2074","2.2074","2.2074","2.6406","2.6406","2.6406"
"8600","","","","","","","","","","","","","2.2095","2.2095","2.2095","2.6402","2.6402","2.6402"
"8610","","","","","","","","","","","","","2.2059","2.2059","2.2059","2.6402","2.6402","2.6402"
"8620","","","","","","","","","","","","","2.2083","2.2083","2.2083","2.64","2.64","2.64"
"8630","","","","","","","","","","","","","2.2091","2.2091","2.2091","2.64","2.64","2.64"
"8640","","","","","","","","","","","","","2.2088","2.2088","2.2088","2.6397","2.6397","2.6397"
"8650","","","","","","","","","","","","","2.2108","2.2108","2.2108","2.6399","2.6399","2.6399"
"8660","","","","","","","","","","","","","2.2098","2.2098","2.2098","2.6404","2.6404","2.6404"
"8670","","","","","","","","","","","","","2.2123","2.2123","2.2123","2.6403","2.6403","2.6403"
"8680","","","","","","","","","","","","","2.2133","2.2133","2.2133","2.6407","2.6407","2.6407"
"8690","","","","","","","","","","","","","2.212","2.212","2.212","2.6406","2.6406","2.6406"
"8700","","","","","","","","","","","","","2.2114","2.2114","2.2114","2.6405","2.6405","2.6405"
"8710","","","","","","","","","","","","","2.211","2.211","2.211","2.6407","2.6407","2.6407"
"8720","","","","","","","","","","","","","2.2115","2.2115","2.2115","2.6408","2.6408","2.6408"
"8730","","","","","","","","","","","","","2.2132","2.2132","2.2132","2.6404","2.6404","2.6404"
"8740","","","","","","","","","","","","","2.2132","2.2132","2.2132","2.6404","2.6404","2.6404"
"8750","","","","","","","","","","","","","2.2149","2.2149","2.2149","2.6405","2.6405","2.6405"
"8760","","","","","","","","","","","","","2.2143","2.2143","2.2143","2.6404","2.6404","2.6404"
"8770","","","","","","","","","","","","","2.2144","2.2144","2.2144","2.6405","2.6405","2.6405"
"8780","","","","","","","","","","","","","2.2154","2.2154","2.2154","2.6408","2.6408","2.6408"
"8790","","","","","","","","","","","","","2.2161","2.2161","2.2161","2.641","2.641","2.641"
"8800","","","","","","","","","","","","","2.217","2.217","2.217","2.6408","2.6408","2.6408"
"8810","","","","","","","","","","","","","2.2187","2.2187","2.2187","2.6412","2.6412","2.6412"
"8820","","","","","","","","","","","","","2.2182","2.2182","2.2182","2.6414","2.6414","2.6414"
"8830","","","","","","","","","","","","","2.2185","2.2185","2.2185","2.6411","2.6411","2.6411"
"8840","","","","","","","","","","","","","2.2192","2.2192","2.2192","2.6414","2.6414","2.6414"
"8850","","","","","","","","","","","","","2.2186","2.2186","2.2186","2.6566","2.6566","2.6566"
"8860","","","","","","","","","","","","","2.2182","2.2182","2.2182","2.6179","2.6179","2.6179"
"8870","","","","","","","","","","","","","2.2192","2.2192","2.2192","2.6246","2.6246","2.6246"
"8880","","","","","","","","","","","","","2.2199","2.2199","2.2199","2.6174","2.6174","2.6174"
"8890","","","","","","","","","","","","","2.2192","2.2192","2.2192","2.6179","2.6179","2.6179"
"8900","","","","","","","","","","","","","2.2186","2.2186","2.2186","2.6204","2.6204","2.6204"
"8910","","","","","","","","","","","","","2.2195","2.2195","2.2195","2.614","2.614","2.614"
"8920","","","","","","","","","","","","","2.2202","2.2202","2.2202","2.6158","2.6158","2.6158"
"8930","","","","","","","","","","","","","2.2198","2.2198","2.2198","2.6129","2.6129","2.6129"
"8940","","","","","","","","","","","","","2.2201","2.2201","2.2201","2.6136","2.6136","2.6136"
"8950","","","","","","","","","","","","","2.2209","2.2209","2.2209","2.6115","2.6115","2.6115"
"8960","","","","","","","","","","","","","2.2207","2.2207","2.2207","2.611","2.611","2.611"
"8970","","","","","","","","","","","","","2.2215","2.2215","2.2215","2.6115","2.6115","2.6115"
"8980","","","","","","","","","","","","","2.2207","2.2207","2.2207","2.6108","2.6108","2.6108"
"8990","","","","","","","","","","","","","2.2209","2.2209","2.2209","2.612","2.612","2.612"
"9000","","","","","","","","","","","","","2.221","2.221","2.221","2.6107","2.6107","2.6107"
"9010","","","","","","","","","","","","","2.221","2.221","2.221","2.6089","2.6089","2.6089"
"9020","","","","","","","","","","","","","2.2211","2.2211","2.2211","2.6081","2.6081","2.6081"
"9030","","","","","","","","","","","","","2.221","2.221","2.221","2.6058","2.6058","2.6058"
"9040","","","","","","","","","","","","","2.2208","2.2208","2.2208","2.6096","2.6096","2.6096"
"9050","","","","","","","","","","","","","2.2206","2.2206","2.2206","2.6099","2.6099","2.6099"
"9060","","","","","","","","","","","","","2.2211","2.2211","2.2211","2.609","2.609","2.609"
"9070","","","","","","","","","","","","","2.2215","2.2215","2.2215","2.6076","2.6076","2.6076"
"9080","","","","","","","","","","","","","2.2216","2.2216","2.2216","2.6075","2.6075","2.6075"
"9090","","","","","","","","","","","","","2.2219","2.2219","2.2219","2.6069","2.6069","2.6069"
"9100","","","","","","","","","","","","","2.2217","2.2217","2.2217","2.6056","2.6056","2.6056"
"9110","","","","","","","","","","","","","2.2217","2.2217","2.2217","2.6067","2.6067","2.6067"
"9120","","","","","","","","","","","","","2.2217","2.2217","2.2217","2.6071","2.6071","2.6071"
"9130","","","","","","","","","","","","","2.2219","2.2219","2.2219","2.6076","2.6076","2.6076"
"9140","","","","","","","","","","","","","2.2216","2.2216","2.2216","2.6071","2.6071","2.6071"
"9150","","","","","","","","","","","","","2.2216","2.2216","2.2216","2.6078","2.6078","2.6078"
"9160","","","","","","","","","","","","","2.2218","2.2218","2.2218","2.6074","2.6074","2.6074"
"9170","","","","","","","","","","","","","2.2222","2.2222","2.2222","2.6081","2.6081","2.6081"
"9180","","","","","","","","","","","","","2.2223","2.2223","2.2223","2.6087","2.6087","2.6087"
"9190","","","","","","","","","","","","","2.2217","2.2217","2.2217","2.6074","2.6074","2.6074"
"9200","","","","","","","","","","","","","2.2213","2.2213","2.2213","2.6071","2.6071","2.6071"
"9210","","","","","","","","","","","","","2.2218","2.2218","2.2218","2.6073","2.6073","2.6073"
"9220","","","","","","","","","","","","","2.2215","2.2215","2.2215","2.607","2.607","2.607"
"9230","","","","","","","","","","","","","2.2215","2.2215","2.2215","2.6076","2.6076","2.6076"
"9240","","","","","","","","","","","","","2.2221","2.2221","2.2221","2.6075","2.6075","2.6075"
"9250","","","","","","","","","","","","","2.222","2.222","2.222","2.6057","2.6057","2.6057"
"9260","","","","","","","","","","","","","2.2219","2.2219","2.2219","2.6052","2.6052","2.6052"
"9270","","","","","","","","","","","","","2.222","2.222","2.222","2.6051","2.6051","2.6051"
"9280","","","","","","","","","","","","","2.2223","2.2223","2.2223","2.6054","2.6054","2.6054"
"9290","","","","","","","","","","","","","2.2225","2.2225","2.2225","2.6049","2.6049","2.6049"
"9300","","","","","","","","","","","","","2.2231","2.2231","2.2231","2.6048","2.6048","2.6048"
"9310","","","","","","","","","","","","","2.223","2.223","2.223","2.6047","2.6047","2.6047"
"9320","","","","","","","","","","","","","2.2233","2.2233","2.2233","2.6044","2.6044","2.6044"
"9330","","","","","","","","","","","","","2.2228","2.2228","2.2228","2.6039","2.6039","2.6039"
"9340","","","","","","","","","","","","","2.2226","2.2226","2.2226","2.6047","2.6047","2.6047"
"9350","","","","","","","","","","","","","2.2224","2.2224","2.2224","2.6049","2.6049","2.6049"
"9360","","","","","","","","","","","","","2.2222","2.2222","2.2222","2.6045","2.6045","2.6045"
"9370","","","","","","","","","","","","","2.2222","2.2222","2.2222","2.6046","2.6046","2.6046"
"9380","","","","","","","","","","","","","2.2221","2.2221","2.2221","2.6048","2.6048","2.6048"
"9390","","","","","","","","","","","","","2.222","2.222","2.222","2.6053","2.6053","2.6053"
"9400","","","","","","","","","","","","","2.2218","2.2218","2.2218","2.6058","2.6058","2.6058"
"9410","","","","","","","","","","","","","2.2217","2.2217","2.2217","2.6058","2.6058","2.6058"
"9420","","","","","","","","","","","","","2.2218","2.2218","2.2218","2.6057","2.6057","2.6057"
"9430","","","","","","","","","","","","","","","","2.6061","2.6061","2.6061"
"9440","","","","","","","","","","","","","","","","2.6059","2.6059","2.6059"
"9450","","","","","","","","","","","","","","","","2.6062","2.6062","2.6062"
"9460","","","","","","","","","","","","","","","","2.6067","2.6067","2.6067"
"9470","","","","","","","","","","","","","","","","2.6064","2.6064","2.6064"
"9480","","","","","","","","","","","","","","","","2.6062","2.6062","2.6062"
"9490","","","","","","","","","","","","","","","","2.6066","2.6066","2.6066"
"9500","","","","","","","","","","","","","","","","2.6072","2.6072","2.6072"
"9510","","","","","","","","","","","","","","","","2.6074","2.6074","2.6074"
"9520","","","","","","","","","","","","","","","","2.6071","2.6071","2.6071"
"9530","","","","","","","","","","","","","","","","2.6064","2.6064","2.6064"
"9540","","","","","","","","","","","","","","","","2.6069","2.6069","2.6069"
"9550","","","","","","","","","","","","","","","","2.6064","2.6064","2.6064"
"9560","","","","","","","","","","","","","","","","2.6063","2.6063","2.6063"
"9570","","","","","","","","","","","","","","","","2.6064","2.6064","2.6064"
"9580","","","","","","","","","","","","","","","","2.6062","2.6062","2.6062"
"9590","","","","","","","","","","","","","","","","2.6058","2.6058","2.6058"
"9600","","","","","","","","","","","","","","","","2.6058","2.6058","2.6058"
"9610","","","","","","","","","","","","","","","","2.6059","2.6059","2.6059"
"9620","","","","","","","","","","","","","","","","2.6054","2.6054","2.6054"
"9630","","","","","","","","","","","","","","","","2.605","2.605","2.605"
"9640","","","","","","","","","","","","","","","","2.6046","2.6046","2.6046"
"9650","","","","","","","","","","","","","","","","2.6049","2.6049","2.6049"
"9660","","","","","","","","","","","","","","","","2.6048","2.6048","2.6048"
"9670","","","","","","","","","","","","","","","","2.6055","2.6055","2.6055"
"9680","","","","","","","","","","","","","","","","2.6055","2.6055","2.6055"
"9690","","","","","","","","","","","","","","","","2.6053","2.6053","2.6053"
"9700","","","","","","","","","","","","","","","","2.6051","2.6051","2.6051"
"9710","","","","","","","","","","","","","","","","2.6051","2.6051","2.6051"
"9720","","","","","","","","","","","","","","","","2.6052","2.6052","2.6052"
"9730","","","","","","","","","","","","","","","","2.605","2.605","2.605"
"9740","","","","","","","","","","","","","","","","2.6047","2.6047","2.6047"
"9750","","","","","","","","","","","","","","","","2.6049","2.6049","2.6049"
"9760","","","","","","","","","","","","","","","","2.6051","2.6051","2.6051"
"9770","","","","","","","","","","","","","","","","2.6052","2.6052","2.6052"
"9780","","","","","","","","","","","","","","","","2.6052","2.6052","2.6052"
"9790","","","","","","","","","","","","","","","","2.6054","2.6054","2.6054"
"9800","","","","","","","","","","","","","","","","2.6053","2.6053","2.6053"
"9810","","","","","","","","","","","","","","","","2.6052","2.6052","2.6052"
"9820","","","","","","","","","","","","","","","","2.6055","2.6055","2.6055"
"9830","","","","","","","","","","","","","","","","2.6055","2.6055","2.6055"
